StartTime_[LST],EndTime_[LST],ethane_[ppbV],ethane_Flags,ethylene_[ppbV],ethylene_Flags,propane_[ppbV],propane_Flags,propylene_[ppbV],propylene_Flags,isobutane_[ppbV],isobutane_Flags,n-butane_[ppbV],n-butane_Flags,trans-2-butene_[ppbV],trans-2-butene_Flags,1-butene_[ppbV],1-butene_Flags,cis-2-butene_[ppbV],cis-2-butene_Flags,cyclopentane_[ppbV],cyclopentane_Flags,isopentane_[ppbV],isopentane_Flags,n-pentane_[ppbV],n-pentane_Flags,"1,3-butadiene_[ppbV]","1,3-butadiene_Flags",trans-2-pentene_[ppbV],trans-2-pentene_Flags,1-pentene_[ppbV],1-pentene_Flags,cis-2-pentene_[ppbV],cis-2-pentene_Flags,"2,2-dimethyl-butane_[ppbV]","2,2-dimethyl-butane_Flags","2,3-dimethyl-butane_[ppbV]","2,3-dimethyl-butane_Flags",2-methyl-pentane_[ppbV],2-methyl-pentane_Flags,3-methyl-pentane_[ppbV],3-methyl-pentane_Flags,isoprene_[ppbV],isoprene_Flags,n-hexane_[ppbV],n-hexane_Flags,methyl-cyclopentane_[ppbV],methyl-cyclopentane_Flags,"2,4-dimethyl-pentane_[ppbV]","2,4-dimethyl-pentane_Flags",benzene_[ppbV],benzene_Flags,cyclohexane_[ppbV],cyclohexane_Flags,2-methyl-hexane_[ppbV],2-methyl-hexane_Flags,"2,3-dimethyl-pentane_[ppbV]","2,3-dimethyl-pentane_Flags",3-methyl-hexane_[ppbV],3-methyl-hexane_Flags,"2,2,4-trimethyl-pentane_[ppbV]","2,2,4-trimethyl-pentane_Flags",n-heptane_[ppbV],n-heptane_Flags,methyl-cyclohexane_[ppbV],methyl-cyclohexane_Flags,"2,3,4-trimethyl-pentane_[ppbV]","2,3,4-trimethyl-pentane_Flags",toluene_[ppbV],toluene_Flags,2-methyl-heptane_[ppbV],2-methyl-heptane_Flags,3-methyl-heptane_[ppbV],3-methyl-heptane_Flags,n-octane_[ppbV],n-octane_Flags,ethyl-benzene_[ppbV],ethyl-benzene_Flags,"m,p-xylene_[ppbV]","m,p-xylene_Flags",styrene_[ppbV],styrene_Flags,o-xylene_[ppbV],o-xylene_Flags,n-nonane_[ppbV],n-nonane_Flags,isopropyl-benzene_[ppbV],isopropyl-benzene_Flags,a-pinene_[ppbV],a-pinene_Flags,n-propyl-benzene_[ppbV],n-propyl-benzene_Flags,m-ethyl-toluene_[ppbV],m-ethyl-toluene_Flags,p-ethyl-toluene_[ppbV],p-ethyl-toluene_Flags,"1,3,5-trimethyl-benzene_[ppbV]","1,3,5-trimethyl-benzene_Flags",o-ethyl-toluene_[ppbV],o-ethyl-toluene_Flags,"1,2,4-trimethyl-benzene_[ppbV]","1,2,4-trimethyl-benzene_Flags",n-decane_[ppbV],n-decane_Flags,"1,2,3-trimethyl-benzene_[ppbV]","1,2,3-trimethyl-benzene_Flags",m-diethyl-benzene_[ppbV],m-diethyl-benzene_Flags,p-diethyl-benzene_[ppbV],p-diethyl-benzene_Flags,n-undecane_[ppbV],n-undecane_Flags,n-dodecane_[ppbV],n-dodecane_Flags
05/16/2021 3:51:09,05/16/2021 4:35:37,28.5721,,2.81084,,11.3144,,0.743686,,2.76747,,6.14594,,0.217899,,0.174694,,0.222384,,0.299982,,4.22143,,2.84733,,0.085305,,0.299613,,0.127729,,0.130257,,0.416045,,0.20662,,0.679576,,1.37006,,0.112237,,1.09505,,0.538301,,0.110479,,0.401556,,0.291328,,0.314338,,0.166364,,0.296511,,0.483068,,0.354206,,0.228356,,0.0742714,,1.63356,,0.0841807,,0.0977634,,0.152555,,0.223889,,0.642147,,0.140949,,0.243974,,0.0761035,,0.00596063,,0.00481647,,0.0452442,,0.254606,,0.0628564,,0.0732896,,0.0299409,,0.15074,,0.0700947,,0.0479853,,0.0537834,,0.0264437,,0.0828131,,0.172172,
05/16/2021 4:53:08,05/16/2021 5:37:36,23.6783,,2.00214,,8.8403,,0.413722,,1.58024,,3.88455,,0.0864636,,0.0906977,,0.0999004,,0.156566,,2.60671,,2.52623,,0.0658762,,0.128005,,0.0453186,,0.0382634,,0.256486,,0.0730744,,0.392716,,0.874922,,0.0668529,,0.695817,,0.308711,,0.0706367,,0.279703,,0.204002,,0.260301,,0.131657,,0.323878,,0.261901,,0.284615,,0.177421,,0.0502176,,1.15724,,0.0629113,,0.0604084,,0.11019,,0.163233,,-0.0155886,4,0.0910609,,0.182796,,0.0592051,,0.00119593,,0.00248227,,0.0263708,,0.206451,,0.0490856,,0.0676806,,0.0222834,,0.126598,,0.0682763,,0.0459948,,0.0561379,,0.0239061,,0.0819234,,0.168316,
05/16/2021 5:54:59,05/16/2021 6:39:27,14.9502,,0.607837,,5.08864,,0.120352,,1.05525,,1.90754,,0.0238588,,0.0320138,,0.0323853,,0.0483029,,1.21335,,0.77241,,0.0303861,,0.0134456,,0.0020078,4,-0.016932,4,0.0713318,,-0.0758601,4,0.131895,,0.321031,,-0.0223865,4,0.270912,,0.0997851,,,1,0.129965,,0.0536261,,0.0716252,,0.0185995,,0.116761,,0.05684,,0.0857791,,0.0487642,,0.00476741,,0.382106,,0.00994238,,0.010748,,0.0288183,,0.0699598,,0.18826,,0.0679441,,0.0805453,,0.0156553,,-0.0104701,4,0.0019193,,0.0192787,,0.0501422,,0.023846,,0.0219093,,0.00420921,4,0.0531731,,0.0285323,,0.0209158,,0.041252,,0.0119874,,0.0640566,,0.15952,
05/16/2021 6:56:57,05/16/2021 7:41:23,8.18332,,0.329397,,3.64864,,0.0620358,,0.549517,,1.32077,,0.0191518,,0.0184852,,0.0327739,,0.0229688,,0.832834,,0.493051,,0.0213226,,0.0111537,,-0.00721044,4,-0.0130889,4,0.0016444,4,-0.125768,4,0.0831321,,0.223096,,,1,0.171573,,0.0756732,,-0.00562802,4,0.0988128,,0.0332409,,0.0460303,,0.00260357,,0.0924987,,0.0261402,,0.0490148,,0.0238333,,-0.00082466,4,0.262683,,0.00553001,,0.00227304,,0.0153721,,0.0496801,,0.125606,,0.0659624,,0.0550682,,0.00455747,,-0.0127503,4,0.00217068,,0.0147371,,0.051858,,0.0197442,,0.0165056,,-0.000825727,4,0.0313678,,0.0153615,,0.0136031,,0.0378921,,0.0127244,,0.0571069,,0.151729,
05/16/2021 7:58:50,05/16/2021 8:43:19,7.74261,,0.311804,,4.79562,,0.0825316,,0.651053,,1.82144,,0.0222279,,0.023692,,0.0343082,,0.0288672,,0.815143,,0.602425,,0.0262761,,0.00758085,,-0.00669347,4,-0.0184261,4,0.06484,,-0.138852,4,0.0920739,,0.273067,,,1,0.21211,,0.102278,,-0.00343808,4,0.0910078,,0.0457414,,0.0466043,,0.00269923,,0.0988757,,0.0303685,,0.0484082,,0.0330231,,-0.00295744,4,0.247296,,0.00811033,,-0.00795238,4,0.015002,,0.0378904,,0.106422,,0.0674971,,0.0468163,,0.0021846,,-0.0135528,4,,1,0.0130273,,0.0406415,,0.0141608,,0.0124916,,-0.00202898,4,0.0326677,,0.0134502,,0.00915964,,0.038695,,0.0116252,,0.05444,,0.149028,
05/16/2021 9:00:47,05/16/2021 9:45:15,9.22818,,0.472772,,6.43271,,0.106151,,0.940268,,2.80736,,0.0243891,,0.0298533,,0.0301474,,0.0622841,,0.988043,,0.916759,,0.0244152,,0.0101103,,-0.00547157,4,-0.0193837,4,0.0499121,,-0.132628,4,0.148794,,0.452734,,,1,0.345273,,0.164709,,0.00341426,,0.121246,,0.074308,,0.0653833,,0.0107657,,0.109944,,0.0440456,,0.0926643,,0.0778617,,-0.000112236,4,0.283992,,0.0157474,,0.00841815,,0.026786,,0.0429267,,-0.0155886,4,0.053686,,0.0477848,,0.00593478,,-0.0132337,4,,1,0.0114151,,0.0243829,,0.0122999,,0.00992268,,-0.00211593,4,0.0217041,,0.0136749,,0.00854045,,0.0282995,,0.0125314,,0.0544463,,0.146693,
05/16/2021 10:02:42,05/16/2021 10:47:10,5.56083,,0.306801,,3.18917,,0.070014,,0.45402,,1.02737,,0.0182339,,0.0175249,,0.0262287,,0.0134153,,0.601964,,0.42538,,0.0232713,,-0.000506004,4,-0.0113563,4,-0.025031,4,0.00670627,,-0.168407,4,0.0554468,,0.193391,,,1,0.164247,,0.069058,,-0.00735372,4,0.0847769,,0.0266168,,0.0412082,,-0.00310158,4,0.0787136,,0.0254456,,0.0500735,,0.0319197,,-0.0023054,4,0.169637,,0.00647675,,0.00617991,,0.0157021,,0.0368092,,0.093322,,0.0544408,,0.0395546,,0.00145832,,-0.0136498,4,0.000992259,,0.00427532,,0.0306354,,0.0107459,,0.00891086,,-0.00353297,4,0.0151539,,0.00967058,,0.00584702,,0.0308287,,0.0115266,,0.0523299,,0.146024,
05/16/2021 11:04:37,05/16/2021 11:49:05,7.62619,,0.296222,,4.48281,,0.0650323,,0.643294,,1.70312,,0.0161912,,0.0180219,,0.0275853,,0.0144509,,0.620069,,0.505821,,0.022206,,0.00200806,4,-0.0128356,4,-0.0243975,4,0.0230316,,-0.165348,4,0.0593205,,0.195216,,,1,0.162408,,0.0571061,,-0.0139636,4,0.0772157,,0.0283567,,0.0382346,,-0.00524273,4,0.0803631,,0.0167339,,0.0449407,,0.032071,,-0.00235358,4,0.160184,,0.00695297,,0.00393103,,0.0133024,,0.0307221,,0.0883151,,0.0605706,,0.0409672,,-0.000425245,4,-0.0141449,4,0.000782448,,0.00447754,,0.0303436,,0.010077,,0.00961858,,-0.00410537,4,0.0143984,,0.00808597,,0.0044989,,0.0333926,,0.0104896,,0.051467,,0.144564,
05/16/2021 12:06:28,05/16/2021 12:50:55,4.58797,,0.311202,,2.4653,,0.0764971,,0.350811,,0.908615,,0.0194097,,0.0189879,,0.0288198,,0.00260842,4,0.460832,,0.298529,,0.0212444,,0.00889444,,-0.0123735,4,-0.0210068,4,-0.0159287,4,-0.174927,4,0.0260056,,0.125385,,,1,0.106952,,0.0447503,,-0.0110999,4,0.0779063,,0.00246174,,0.0309892,,-0.00534031,4,0.0673935,,0.0125953,,0.0283851,,0.0153188,,-0.00195796,4,0.157996,,0.00230166,,0.00209836,,0.00897142,,0.0381347,,0.0931711,,0.0604854,,0.0405041,,-0.00100477,4,-0.0141002,4,,1,0.00793861,,0.024191,,0.0103824,,0.00730127,,-0.00369358,4,0.0144137,,0.00830634,,0.0044173,,0.0307286,,0.00294189,,0.050822,,0.143373,
05/16/2021 13:08:18,05/16/2021 13:52:46,6.41102,,0.291413,,3.6757,,0.0667187,,0.50098,,1.38098,,0.0214405,,0.0217623,,0.0321291,,0.015326,,0.636496,,0.456921,,0.0248148,,0.00938593,,-0.00926601,4,-0.0217812,4,0.0177834,,-0.155148,4,0.0763354,,0.209332,,-0.0533367,4,0.170676,,0.0809397,,,1,0.0891549,,0.037883,,0.0478273,,0.00515521,,0.0778566,,0.0339632,,0.0487272,,0.03025,,0.00141897,,0.216075,,0.00544447,,0.00409804,,0.0148546,,0.0443666,,0.106094,,0.0480363,,0.044863,,0.0012793,,-0.0126343,4,,1,0.0082667,,0.0358793,,0.0104407,,0.00816127,,-0.00331423,4,0.0166744,,0.00829197,,0.00538541,,0.0368991,,0.00547452,,0.0503833,,0.142796,
05/16/2021 14:10:17,05/16/2021 14:54:45,4.95115,,0.198859,,2.544,,0.0339006,,0.397066,,1.12989,,0.0166305,,0.0159508,,0.0310374,,0.00948261,,0.595353,,0.39565,,0.0197752,,0.00475456,,-0.00987841,4,-0.0208229,4,0.0376479,,-0.169351,4,0.0526055,,0.176874,,,1,0.14252,,0.0580381,,,1,0.0816637,,0.0118914,,0.0413089,,-0.00111285,4,0.0787711,,0.0251835,,0.0441944,,0.0273299,,-0.00507643,4,0.178465,,0.00613973,,0.00628558,,0.0132408,,0.0390514,,0.0836479,,0.0629362,,0.0412567,,0.00017549,4,-0.0139587,4,0.000443781,4,0.00989692,,0.0251997,,0.00954557,,0.0108847,,-0.00402411,4,0.013639,,0.0073826,,0.00438437,,0.0402677,,0.000797331,4,0.0502131,,0.142439,
05/16/2021 15:12:11,05/16/2021 15:56:38,4.52542,,0.31239,,2.3406,,0.0697022,,0.318134,,0.985425,,0.017584,,0.0226964,,0.0285659,,0.00623795,,0.497791,,0.347116,,0.0228854,,-4.17E-05,4,-0.0108739,4,-0.0221667,4,-0.00881491,4,-0.176683,4,0.0321652,,0.134323,,,1,0.11387,,0.051458,,-0.00957499,4,0.0814339,,0.0170809,,0.0331287,,-0.00324762,4,0.0742223,,0.0178553,,0.0364818,,0.0228951,,-0.00353136,4,0.150444,,0.0111692,,0.00358573,,0.013101,,0.0365768,,0.0826055,,0.0586933,,0.0383498,,-0.000408492,4,-0.0141591,4,,1,0.00960565,,0.0261944,,0.00901797,,0.00374262,,-0.0047152,4,0.0108281,,0.00749879,,0.00452501,,0.038914,,,1,0.0501474,,0.141779,
05/16/2021 16:14:06,05/16/2021 16:58:35,4.58909,,0.392818,,2.48196,,0.0791394,,0.363311,,1.07102,,0.0166645,,0.0230205,,0.0316821,,0.0100297,,0.529386,,0.373622,,0.0235717,,0.00202392,4,-0.011734,4,,1,0.00139539,4,-0.180746,4,0.0466968,,0.173518,,,1,0.145022,,0.0613107,,-0.0044036,4,0.0816602,,0.0250492,,0.0375281,,0.000863496,4,0.0837527,,0.0269515,,0.0435055,,0.0300753,,-0.00176771,4,0.18043,,0.00716979,,0.0028872,,0.0141054,,0.0401315,,0.0937704,,0.0607166,,0.0418845,,0.00152126,,-0.013289,4,0.000164428,4,0.00701551,,0.0284532,,0.00708382,,0.00907907,,-0.00425881,4,0.0137065,,0.00947524,,0.00630233,,0.0411627,,,1,0.0523458,,0.143419,
05/16/2021 17:16:09,05/16/2021 18:00:37,5.00321,,0.375521,,2.83686,,0.0503727,,0.568867,,1.12361,,0.0162447,,0.0215855,,0.0254761,,0.00999423,,0.541617,,0.402964,,0.0205165,,-0.000466986,4,-0.0110785,4,-0.0254391,4,0.00264601,4,-0.175434,4,0.0447105,,0.19785,,-0.050934,4,0.162868,,0.0613773,,-0.00282635,4,0.0560634,,0.0273435,,0.0433534,,-0.00311356,4,0.0846887,,0.024826,,0.0504411,,0.0321864,,-0.00257557,4,0.160941,,0.00408915,,0.00493295,,0.0152303,,0.0364703,,0.0782068,,0.0607573,,0.0395368,,0.00210941,,-0.0141842,4,0.000363849,4,0.00856181,,0.0247126,,0.00948938,,0.00653984,,-0.0048351,4,0.0115708,,0.0120201,,0.00539005,,0.0334614,,,1,0.0547394,,0.143228,
05/16/2021 18:18:09,05/16/2021 19:02:37,8.84247,,0.567058,,3.04841,,0.0968489,,0.757865,,1.20184,,0.0170833,,0.0281328,,0.033582,,0.0108104,,0.557243,,0.423404,,0.0268086,,0.00278872,4,-0.0076705,4,,1,0.0197829,,-0.167826,4,0.0844152,,0.341204,,-0.0526058,4,0.267037,,0.0898769,,-0.00317959,4,0.0765436,,0.0306596,,0.0490268,,0.00393029,,0.102025,,0.0306128,,0.0799575,,0.0330664,,-0.000169509,4,0.207243,,0.00669516,,0.0081161,,0.017018,,0.0424896,,0.0870257,,0.0589021,,0.0455975,,0.00351069,,-0.0131205,4,,1,0.0161191,,0.0311823,,0.0101689,,0.00651115,,-0.00330985,4,0.0151669,,0.0115731,,0.00715033,,0.0386849,,,1,0.0541696,,0.143991,
05/16/2021 19:20:01,05/16/2021 20:04:30,11.5504,,1.82906,,4.22091,,0.535367,,2.24013,,2.3103,,0.0627116,,0.11525,,0.0709023,,0.0733725,,1.33903,,0.874486,,0.0932653,,0.07766,,0.0232989,,0.0167229,,0.212271,,-0.00937687,4,0.374748,,0.881307,,0.0125261,,0.682753,,0.387234,,0.0582325,,0.322849,,0.202437,,0.200239,,0.105855,,0.270631,,0.215186,,0.249259,,0.170999,,0.0518825,,1.05491,,0.0724743,,0.0668148,,0.107004,,0.159788,,0.310244,,0.0867523,,0.16883,,0.0409609,,-0.00247838,4,0.000344275,4,0.0303342,,0.178815,,0.0308363,,0.0435716,,0.0178621,,0.108596,,0.0280685,,0.0325243,,0.0447664,,0.0159098,,0.0587817,,0.15006,
05/16/2021 20:21:59,05/16/2021 21:06:25,11.9162,,2.42602,,4.18167,,0.62847,,1.11732,,2.31644,,0.0643733,,0.118612,,0.0710364,,0.0747614,,1.44066,,0.896904,,0.105211,,0.0827119,,0.0294528,,0.0184772,,0.207764,,-0.00965889,4,0.329665,,0.697141,,-0.0316382,4,0.544711,,0.314913,,0.0635626,,0.359711,,0.186992,,0.182006,,0.121984,,0.266217,,0.246232,,0.24468,,0.167767,,0.0589557,,1.1522,,0.07233,,0.0620475,,0.0906943,,0.166022,,0.504559,,0.092953,,0.179571,,0.0492877,,-5.58E-05,4,0.000596207,4,0.0329891,,0.169989,,0.0339951,,0.057188,,0.0230964,,0.11277,,0.0427006,,0.032614,,0.0492719,,0.0229144,,0.063242,,0.154557,
05/16/2021 21:23:49,05/16/2021 22:08:01,9.85325,,2.13738,,4.21955,,0.426737,,0.715323,,1.95053,,0.0425032,,0.0805733,,0.0537924,,0.0492221,,1.20076,,0.796099,,0.0713706,,0.0390048,,0.0145371,,-0.0046771,4,0.0994039,,-0.0733427,4,0.226582,,0.520321,,-0.0100984,4,0.406157,,0.200763,,0.033071,,0.26007,,0.111077,,0.14901,,0.0754791,,0.20649,,0.15215,,0.160583,,0.110474,,0.031435,,0.741693,,0.0442411,,0.0479496,,0.0597223,,0.123506,,0.265933,,0.087201,,0.1409,,0.0343753,,-0.00474651,4,0.0018851,,0.0306077,,0.159476,,0.0275847,,0.0426827,,0.0147192,,0.105304,,0.0403567,,0.028018,,0.0477078,,0.020879,,0.0643115,,0.153716,
05/16/2021 22:25:30,05/16/2021 23:10:13,11.6491,,1.54879,,5.81247,,0.332816,,0.735609,,2.56415,,0.0337404,,0.0633003,,0.046676,,0.0588735,,1.20934,,0.957007,,0.0633144,,0.031686,,0.0106234,,-0.0294654,4,0.085837,,-0.0886081,4,0.217397,,0.450342,,-0.0203725,4,0.355814,,0.179946,,0.0297872,,0.226323,,0.10001,,0.129233,,0.060172,,0.185474,,0.153932,,0.140399,,0.104555,,0.0362878,,0.688672,,0.0365434,,0.0402976,,0.0523631,,0.116225,,0.339664,,0.0833787,,0.121773,,0.0354434,,-0.00494804,4,0.000544016,4,0.00500942,,0.139389,,0.0258803,,0.0429311,,0.0125507,,0.0805412,,0.0411853,,0.02704,,0.0505133,,0.0164699,,0.0683106,,0.158478,
05/16/2021 23:27:44,05/17/2021 0:12:11,16.189,,1.82687,,6.59125,,0.472062,,1.76477,,3.19883,,0.101239,,0.10307,,0.10936,,0.143438,,2.07718,,1.53128,,0.0728747,,0.100629,,0.0401424,,0.0316509,,0.163208,,-0.0159693,4,0.34266,,0.729937,,0.0472317,,0.583804,,0.295157,,0.049823,,0.308511,,0.170602,,0.184069,,0.0864309,,0.249552,,0.192055,,0.219333,,0.1566,,0.0389954,,0.914187,,0.0618615,,0.0610462,,0.104385,,0.146303,,0.311826,,0.0599072,,0.159593,,0.0480124,,-0.00148498,4,0.000861017,,0.0221778,,0.15531,,0.0318158,,0.0471449,,0.0181015,,0.100313,,0.0507542,,0.0324426,,0.0496666,,0.0207031,,0.0724674,,0.160666,
05/17/2021 0:29:40,05/17/2021 1:14:09,21.201,,2.62293,,9.24456,,0.532389,,1.52666,,3.49894,,0.0849704,,0.102689,,0.0911503,,0.139525,,2.12101,,2.63076,,0.0893409,,0.104598,,0.0388147,,0.0306528,,0.242337,,0.0224408,,0.406763,,0.961869,,-0.00247241,4,0.726303,,0.373183,,0.0666606,,0.358272,,0.200595,,0.231525,,0.123097,,0.305423,,0.264002,,0.464665,,0.161793,,0.0562108,,1.1873,,0.0697484,,0.0696339,,0.0877592,,0.177119,,0.547107,,0.0945542,,0.196902,,0.0521329,,0.000806555,4,,1,0.0161552,,0.213488,,0.0389671,,0.0582817,,0.0236556,,0.110105,,0.0560351,,0.0437368,,0.0565398,,0.0249576,,0.0747173,,0.165638,
05/17/2021 2:33:26,05/17/2021 3:17:53,22.6154,,2.8451,,7.50423,,1.59318,,1.24881,,3.37221,,0.0776789,,0.169212,,0.0943074,,0.127005,,1.99705,,1.43732,,0.201746,,0.122714,,0.0754826,,0.0595151,,0.23896,,0.1879,,0.366478,,0.728087,,0.133035,,0.592984,,0.302637,,0.0622028,,0.345436,,0.162565,,0.195519,,0.097554,,0.256508,,0.193184,,0.250482,,0.12724,,0.0469988,,1.01954,,0.05998,,0.0528303,,0.076345,,0.167261,,0.500301,,0.0990489,,0.185466,,0.0493752,,0.011361,,0.00229283,,0.0251859,,0.20312,,0.041836,,0.0781873,,0.0271134,,0.121507,,0.0585318,,0.0516453,,0.0507653,,0.0287527,,0.0810135,,0.18812,
05/17/2021 3:35:23,05/17/2021 4:19:52,23.0096,,2.71163,,7.93928,,1.0464,,1.93402,,5.83914,,0.151588,,0.159664,,0.154232,,0.187414,,4.06251,,2.62918,,0.149176,,0.22924,,0.104521,,0.096031,,0.335972,,0.255733,,0.6744,,1.2228,,0.0562909,,0.930374,,0.527558,,0.106019,,0.427473,,0.248323,,0.247533,,0.162612,,0.324767,,0.333104,,0.318808,,0.20457,,0.0652421,,1.24591,,0.0765486,,0.0777805,,0.0910749,,0.180228,,0.553411,,0.0770264,,0.208044,,0.0559557,,0.000936164,,0.00115858,,0.0199437,,0.233111,,0.0463588,,0.0651317,,0.0273768,,0.13811,,0.0588392,,0.0558058,,0.0532851,,0.0282131,,0.0772034,,0.174417,
05/17/2021 4:37:22,05/17/2021 5:21:50,18.2633,,2.37095,,7.18871,,0.790684,,1.79077,,5.5531,,0.131478,,0.129898,,0.134167,,0.198459,,4.08783,,2.36522,,0.1023,,0.203227,,0.0894744,,0.0844899,,0.336628,,0.223932,,0.612138,,1.03388,,0.0615454,,0.788054,,0.358163,,0.106834,,0.384892,,0.224553,,0.229617,,0.148894,,0.292891,,0.318645,,0.259854,,0.183911,,0.0660645,,1.12923,,0.0759278,,0.0718167,,0.111171,,0.172201,,0.525943,,0.0732949,,0.19235,,0.0552748,,0.0087867,,0.00125321,,0.0177422,,0.241226,,0.0408669,,0.0739196,,0.0289384,,0.143581,,0.055193,,0.0404982,,0.0532694,,0.0259596,,0.0751542,,0.171525,
05/17/2021 5:39:16,05/17/2021 6:23:45,15.8309,,2.89269,,7.09581,,1.29578,,1.66818,,4.41949,,0.0928132,,0.153108,,0.102842,,0.215861,,3.54095,,2.38006,,0.156526,,0.199625,,0.0881383,,0.0829253,,0.450584,,0.234456,,0.693739,,1.48916,,0.0706169,,1.12229,,0.651746,,0.146247,,0.511363,,0.358462,,0.372438,,0.219489,,0.441202,,0.406269,,0.429769,,0.297622,,0.0894539,,1.61949,,0.127301,,0.120789,,0.129792,,0.231226,,0.596215,,0.0689881,,0.26022,,0.0628572,,0.0135595,,0.000417131,4,0.0339591,,0.286178,,0.0468575,,0.0838374,,0.0390599,,0.161532,,0.0508597,,0.0462587,,0.0540183,,0.0307631,,0.0739143,,0.169392,
05/17/2021 6:41:07,05/17/2021 7:25:34,11.6653,,2.80691,,7.50136,,1.78135,,1.38439,,4.01501,,0.0640296,,0.146694,,0.0778277,,0.117966,,2.65837,,1.73923,,0.235717,,0.0976525,,0.063372,,0.0302978,,0.177515,,0.096177,,0.398125,,0.800677,,0.102357,,0.594839,,0.31901,,0.0729074,,0.438601,,0.17617,,0.170238,,0.0731309,,0.218348,,0.167546,,0.195971,,0.170125,,0.0359184,,0.849222,,0.0471301,,0.0490333,,0.0966464,,0.151345,,0.34446,,0.0686196,,0.167168,,0.0444946,,0.00300185,,-0.000285743,4,0.0351973,,0.187818,,0.0317971,,0.0577032,,0.020982,,0.107631,,0.0490292,,0.0529815,,0.0471071,,0.0240551,,0.0739982,,0.164468,
05/17/2021 14:27:09,05/17/2021 15:11:37,3.97896,,1.21966,,1.09456,,0.320856,,0.226208,,0.760505,,0.00943957,4,0.0326901,,0.0143689,,0.067409,,0.885222,,0.641218,,0.0587776,,0.0276544,,0.0277488,,0.0353224,,0.235215,,0.332777,,0.253974,,1.06421,,0.0454919,,0.84064,,0.258963,,0.0115461,,0.144097,,0.109886,,0.137044,,0.0433257,,0.199691,,0.0891193,,0.118269,,0.0573154,,0.0120949,,1.39599,,0.0283921,,0.0329566,,0.0418889,,0.1163,,0.2642,,0.0614876,,0.1293,,0.0628044,,-0.0109559,4,0.00185922,,-0.00532039,4,0.131707,,-0.00222007,4,0.0317459,,0.0050024,,0.0681115,,0.0623434,,0.059091,,0.0326163,,0.00761428,,0.0423908,,0.113168,
05/17/2021 15:28:59,05/17/2021 16:13:27,3.37861,,0.808572,,0.89187,,0.206301,,0.176434,,0.656227,,-0.00101988,4,0.00579019,4,-0.00278807,4,0.0261434,,0.739747,,0.403551,,0.0331858,,0.014291,,0.00350432,4,0.00322881,4,0.114595,,0.157884,,0.169475,,0.659282,,,1,0.459435,,0.157097,,-0.00556777,4,0.118694,,0.02036,,0.0621814,,0.0121793,,0.120977,,0.0626887,,0.0629536,,0.0346496,,0.00468367,,1.03921,,0.0101812,,0.0101297,,0.0157313,,0.0776158,,0.178635,,0.0468116,,0.0910434,,0.030331,,-0.0182207,4,,1,0.00479905,,0.0852717,,-0.0233523,4,0.035365,,-0.00389111,4,0.0416076,,0.044277,,0.0430465,,0.0303834,,0.00135891,4,0.0299344,,0.0729712,
05/17/2021 16:30:56,05/17/2021 17:15:23,2.82406,,0.578679,,0.93721,,0.152154,,0.189277,,0.616877,,-0.00816897,4,-0.00578587,4,-0.00892454,4,0.009748,,0.553576,,0.277853,,0.0274102,,-0.00204472,4,-0.00287365,4,0.0129561,,0.0878168,,0.0732226,,0.11729,,0.42274,,,1,0.299225,,0.106456,,-0.0139659,4,0.0895354,,0.00236642,,0.0456592,,0.00405366,,0.100482,,0.042952,,0.0399837,,0.0137934,,0.000362522,4,0.834224,,0.00100077,4,0.0034388,,0.00429857,,0.0594749,,0.212109,,0.052263,,0.0729075,,0.0176229,,-0.0168004,4,0.000672397,4,0.00118508,4,0.0789061,,-0.0176005,4,0.0108366,,-0.00929671,4,0.0249339,,0.0338357,,0.030787,,0.0325249,,-0.00229819,4,0.0233333,,0.0621592,
05/17/2021 17:32:49,05/17/2021 18:17:17,5.19057,,0.736754,,1.58541,,0.188968,,0.912683,,1.15005,,-0.000690469,4,0.00632243,4,-0.00324236,4,0.0194143,,0.765895,,0.444043,,0.0281562,,0.00793592,,0.000546198,4,0.00352884,4,0.0665477,,0.0417598,,0.130945,,0.328921,,0.00297893,4,0.259025,,0.121958,,0.000151464,4,0.122811,,0.0382512,,0.0696074,,0.0164976,,0.128651,,0.0651292,,0.0825051,,0.0285201,,0.00615161,,0.574344,,0.00729276,,0.00729133,,0.0206854,,0.0759259,,0.129743,,0.0555084,,0.0788055,,0.0179694,,-0.0184625,4,0.000709406,4,-0.0132662,4,0.073269,,-0.0147642,4,0.0172371,,-0.0061325,4,0.0348948,,0.0250729,,0.0220869,,0.0319086,,-0.00121313,4,0.0195188,,0.0587778,
